timestamp,x,y,z,roll,pitch,yaw
1757789246342093312.000,2.598,-0.734,0.000,0.000,0.000,0.226
1757789246370155008.000,2.598,-0.734,0.000,0.000,0.000,0.226
1757789246397332992.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246420356864.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246443030784.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246470974208.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246492418816.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246520319744.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246547293184.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246570021376.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246597154048.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246619325696.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246646996480.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246669101056.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246696449536.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246718319616.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246746147328.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246768575232.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246796370688.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246818253824.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246845801472.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246867645952.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246895555584.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246917628928.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246945395456.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246967411712.000,2.598,-0.733,0.000,0.000,0.000,0.226
1757789246995382784.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247017576704.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247045577984.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247068133120.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247095860736.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247117920512.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247145858048.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247168032512.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247196264960.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247218434816.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247246355712.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247268430592.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247296535808.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247318638848.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247346736384.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247368667904.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247396430080.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247418624768.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247446911488.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247468996864.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247496636416.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247518699520.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247546663680.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247568772096.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247596999936.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247619257344.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247641620224.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247669243136.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247697346048.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247720319232.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247742250240.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247770387968.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247792415488.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247820380928.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247842494976.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247870386944.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247892411136.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789247920564480.000,2.598,-0.733,0.000,0.000,0.000,0.227
1757789247943157504.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789247970969856.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789247992933888.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248021511424.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248043568128.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248071498752.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248093638144.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248121724160.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248144225536.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248172213760.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248194382592.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248216728320.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248245099008.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248267211776.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248295528704.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248317562368.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248345667328.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248367532544.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248395461376.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248422014464.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248443848960.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248471681280.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248493489408.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248520627968.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248542127616.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248570122496.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248597012992.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248619054080.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248646489600.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248668369408.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248696399360.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248718469888.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248745814528.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248767433216.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248795176960.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248822119168.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248844046848.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248871486976.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248893177600.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248920974080.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248942890240.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789248971273984.000,2.597,-0.733,0.000,0.000,0.000,0.226
1757789248993236224.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249021796864.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249044042496.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249072107008.000,2.597,-0.733,0.000,0.000,0.000,0.226
1757789249094053888.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249117050624.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249145427456.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249167439360.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249195574272.000,2.597,-0.733,0.000,0.000,0.000,0.227
1757789249217615616.000,2.597,-0.733,0.000,0.000,0.000,0.226
1757789249245823232.000,2.597,-0.733,0.000,0.000,0.000,0.226
1757789249267934720.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249295981824.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249317941760.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249345967872.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249367919104.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249396491264.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249418621696.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249446578432.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249468630272.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249496215552.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249518061056.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249545634816.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249567709184.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249595782656.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249618105088.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249645494272.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249667110144.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249695421696.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249722126592.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249744056576.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249771966208.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249794859776.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789249822194176.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789249844333824.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249872220416.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249895238912.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789249918033408.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789249945619456.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789249967570176.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789249995297280.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250022069248.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250043852288.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250071634432.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250094130688.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250122189312.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250145158144.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250167230464.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250195238656.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250217371648.000,2.597,-0.732,0.000,0.000,0.000,0.227
1757789250245914112.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250267996928.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250296032768.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250318088960.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250347057920.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250369029888.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250396969216.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250419027456.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250446806528.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250468645888.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250496359680.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250518317824.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250546055168.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250568053760.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250595777280.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250617742080.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250646292224.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250668350976.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250696488960.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250718652672.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250746476288.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250768764160.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250796864768.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250819096064.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250847098368.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250869236480.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250896979200.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250919076352.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250947125760.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250969293568.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789250996873472.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251018973696.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251041853184.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251069341952.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251097138944.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251119149056.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251142515968.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251170883328.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251192960256.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251220971008.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251243091712.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251271213312.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251293402624.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251316018432.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251343646720.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251372157696.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251395225344.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251417179136.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251445502464.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251467526400.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251495279616.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251517197056.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251545465600.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251567479040.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251595371776.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251617182976.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251645739008.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251667567616.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251695599104.000,2.597,-0.732,0.000,0.000,0.000,0.226
1757789251717780480.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251745614592.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251767468032.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251795308032.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251817270016.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251845192960.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251867160576.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251894811904.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789251922278912.000,2.596,-0.732,0.000,0.000,0.000,0.227
1757789251945156352.000,2.596,-0.732,0.000,0.000,0.000,0.227
1757789251967177984.000,2.596,-0.732,0.000,0.000,0.000,0.227
1757789251995214336.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789252017030912.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789252044723968.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789252067151616.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789252095092736.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789252116998144.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789252144725760.000,2.596,-0.732,0.000,0.000,0.000,0.226
1757789252172302080.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252194858496.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252216918272.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252244954112.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252267491584.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252295788032.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252317740288.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252346377216.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252368336128.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252397063936.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252419112192.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252446741760.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252468550144.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252496728320.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252518511104.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252546358784.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252568316672.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252596266240.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252617958912.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252645910784.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252667883520.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252695276544.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252717209600.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252745210368.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252767319040.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252795529472.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789252817551104.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252845674752.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252867370240.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252895275264.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252917596160.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252945337600.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252966991872.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789252995297792.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253021980160.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253044051968.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253072090368.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253095640320.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253117724928.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253146977280.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253169502464.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253191868416.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253220269312.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253242332672.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253270260992.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253292453120.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253320812288.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253342997504.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253371320320.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253393287168.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253421312768.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253445559296.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253468095232.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253495922432.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253517759744.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253546312448.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253568244480.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253596487424.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253618850816.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253646610432.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253668770816.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253696196352.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253717791744.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253746232320.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253768345344.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253796937216.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253818904576.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253846359552.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253868137984.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253895694336.000,2.596,-0.731,0.000,0.000,0.000,0.226
1757789253917406208.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253945340672.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253972210944.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789253994633472.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254017225728.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254046196224.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254067908864.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254095667200.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254117279744.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254145415168.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254172280064.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254194271744.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254216795904.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254245317376.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254272349440.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254294929408.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254321843968.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254343829760.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254371949056.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254393824000.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254421327872.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254443004672.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254471154944.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254493036800.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254520845056.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254542447616.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254570261504.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254597246208.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254619128320.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254646949120.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254669000192.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254696786944.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254718645504.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254746865664.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254769189376.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254797215232.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254820596992.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254842698240.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254870811392.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254892845568.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254920507392.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254942383616.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254970088704.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789254992088064.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789255019840000.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789255047257600.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789255069143040.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789255092157696.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789255119891456.000,2.596,-0.731,0.000,0.000,0.000,0.227
1757789255142142464.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255170129152.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255192165888.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255219845888.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255247159296.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255269450240.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255297193984.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255319218688.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255347046912.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255368989952.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255396790272.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255418734592.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255447070464.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255470105344.000,2.596,-0.730,0.000,0.000,0.000,0.227
1757789255492268032.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255520697344.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255542593024.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255570715904.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255592587776.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255620720384.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255642500864.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255670899200.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255693097984.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255721363968.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255743310336.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255771458304.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255793285888.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255821125120.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255842970624.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255871219968.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255893063424.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255921016064.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255942839808.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255970733568.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789255992626688.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256020563456.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256042596608.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256070597376.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256092701952.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256120633856.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256142589952.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256171141888.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256193081600.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256221420288.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256243427584.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256271415296.000,2.595,-0.730,0.000,0.000,0.000,0.227
1757789256293673216.000,2.595,-0.730,0.000,0.000,0.000,0.227
